Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score ,NND,NRI,Reference_ID
3587,Islamic Center of RI (ICRI) - Masjid Al-Kareem,39 Haskins St,Providence,RI,2903,,,,1976,,https://pluralismarchive.hsites.harvard.edu/masjid-al-karim-islamic-center-rhode-island,,,,,2596
3588,Ali Mosque,575 Charles St,Providence,RI,2904,,,,2021,,https://www.instagram.com/p/DMgVNrtvRDD/,,,,,2600
3589,Muslim Community Center of Rhode Island-Masjid Al-Razzaq,,Providence,RI,2905,,,,1995,,https://www.masjidalislamri.org/about-us.html,,,,,237
3590,Muslim Community Center of RI,1148 Broad St,Providence,RI,2905,,,,1996,,"https://www.causeiq.com/organizations/muslim-community-center-of-rhode-island,050466990/",,,,,2599
3591,Masjid Zumratul Jannah,801 Elmwood Ave #3369,Providence,RI,2907,,,,1994,,https://pluralismarchive.hsites.harvard.edu/zumratul-jannat-mosque,,,,,2601
3592,Muslim American Dawah Center,978 Plainfield st,Johnston,RI,2919,,,,1981,,https://www.archnet.org/sites/891,,,,,2073
3593,Orangeburg mosque,1080 Summers Avenue,Orangeburg,SC,29115,,,,,,No website,,,,,3268
3594,Islamic Center of Sumter,600 E Liberty St,Sumter,SC,29153,,,,2019,,https://islamiccentersumter.wixsite.com/mosque,,,,,2612
3595,Masjid al-Muslimiin,1929 Gervais St,Columbia,SC,29201,,,,1992,,https://www.archnet.org/sites/14719,,,,,149
3596,College View Da'wah Islamic Institute,4229 Colonial Drive,Columbia,SC,29203,,,,,,No website,,,,,3265
3597,Masjid As-Salaam Inc.,5119 Monticello Rd,Columbia,SC,29203,,,,1959,,https://masjidassalaamsc.weebly.com/history.html,,,,,2608
3598,Masjid Noor Ul Huda,517 Winmet Drive,Columbia,SC,29203,,,,-,,"https://www.causeiq.com/organizations/masjid-noor-ul-huda,550835889/",,,,,1929
3599,Muhammad Mosque #38,5646 Farrow Rd,Columbia,SC,29203,,,,-,No Basic Information,,,,,,2611
3600,Noor-Ul-Huda Mosque,800 Amberley Rd,Columbia,SC,29203,,,,2017,,https://www.noorulhuda.org/about,,,,,2607
3601,Masjid Al Quran,6411 Shakespeare Rd,Columbia,SC,29223,,,,1988,,https://www.linkedin.com/company/mosque-of-holy-quran,,,,,2614
3602,Masjid Al-Wadud,510 Pilgrim Road,Columbia,SC,29223,,,,,,No website,,,,,3266
3603,Masjid Ar-Rahman,3307 Percival Rd,Columbia,SC,29223,,,,-,Information Without Year,https://masjidarrahmansc.org/about/,,,,,2613
3604,Islamic Society of Spartanburg,377 Successful Dr.,Spartanburg,SC,29303,,,,2006,,https://www.spartanburgmasjid.org/,,,,,1487
3605,Ismaili Community Center And Jamatkhana - Spartanburg,2192 Chesnee Highway,Spartanburg,SC,29303,,,,,,No website,,,,,3270
3606,Al-Murtaza,607 Lyman Road,Inman,SC,29349,,,,,,https://al-murtaza.com/?utm_campaign=gmb,,,,,3267
3607,Central Mosque of Charleston,1082 King st,Charleston,SC,29403,,,,2006,,https://www.postandcourier.com/features/faith-column-history-of-muslims-in-charleston/article_7fa457be-bc90-11ef-bd7a-7794bf506196.html,,,,,1024
3608,Masjid Al-Jami Ar-Rasheed,1998 Hugo Avenue,N Charleston,SC,29405,,,,-,No Basic Information,https://www.yelp.com/biz/al-jami-ar-rasheed-n-charleston,,,,,1604
3609,Masjid Al-Jami Ar-Rasheed,1998 Hugo Avenue,North Charleston,SC,29405,,,,,,No website,,,,,3263
3610,"NOI Charleston, SC",1904 Savannah Highway,Charleston,SC,29407,,,,,,https://www.noicharlestonsc.org/,,,,,3264
3611,Al Furqaan Mosque of Charleston,428 Red Bank Road,Goose Creek,SC,29445,,,,2024,,https://alfurqaanmosqueofcharleston.com/,,,,,2610
3612,Masjid Muhajirun Wal Ansar,1020 Old Hwy 52,Moncks Corner,SC,29461,,,,1996,,"https://themaydan.com/2017/07/history-memory-muslim-community-moncks-corner/#:~:text=These%20Muslims%20are%20members%20of,Shaykh%20Arona%20Faye%20Al%2DFaqir.",,,,,279
3613,Florence Islamic Center,160 N Edisto Drive,Florence,SC,29501,,,,2012,,https://florenceislamiccenter.org/about/,,,,,1239
3614,Conway Islamic Center,1808 Racepath ave,Conway,SC,29527,,,,1980,,https://www.conwayislamiccenter.com/about-3,,,,,1038
3615,Grand Strand Islamic Center,4328 Waccamaw Blvd,Myrtle Beach,SC,29579,,,,2013,,https://gsismasjid.org/about-us/,,,,,2605
3616,"Islamic Society of Clemson, AKA, Clemson Masjid",1009 Old Stone Church Rd,Clemson,SC,29631,,,,1998,,https://pluralismarchive.hsites.harvard.edu/masjid-islamic-center-clemson,,,,,2609
3617,Upstate Islamic Center,1601 Clement Road,Greer,SC,29650,,,,1989,,https://greenvillemasjid.com/history/,,,,,2224
3618,Islamic Society of Greenville,96 Meridian Avenue,Taylors,SC,29687,,,,1989,,https://www.greenvillemasjid.com/history/,,,,,767
3619,Islamic Community Center of South Charlotte,1048 Gant rd,Fort Mill,SC,29715,,,,2008,,https://iccsc.org/,,,,,1392
3620,Masjid Al-Salaam,222 W Main St,Rock Hill,SC,29730,,,,2005,,https://icscrockhill.org/about-us/,,,,,2606
3621,Aiken Masjid,3604 Trolley Line Rd,Aiken,SC,29801,,,,2022,,"https://www.postandcourier.com/aikenstandard/news/local/small-mosque-opens-on-trolley-line-road-in-aiken/article_67c4005c-8162-11ec-805f-27506481f276.html#:~:text=Small%20Mosque%20opens%20on%20Trolley%20Line%20Road,Jan%2029%2C%202022.%20*%20Jan%2029%2C%202022.",,,,,236
3622,Masjid Ihsan,29 Resurrection Road,Ridgeland ,SC,29936,,,,,,No website,,,,,3269
3623,Islamic Society of Brookings,724 11th ave,Brookings,SD,57006,,,,1983,,"https://www.causeiq.com/organizations/islamic-society-of-brookings,311281991/",,,,,1452
3624,Islamic Center of Sioux Falls,1909 E 6th st,Sioux Falls,SD,57103,,,,1992,,https://islamiccenterofsiouxfalls.com/about-us/,,,,,1341
3625,Attakwa Mosque,701 S Garfield Ave,Sioux Falls,SD,57104,,,,-,No Basic Information,,,,,,2616
3626,Muslim Community Center of South Dakota,3932 S Western Ave,Sioux Falls,SD,57105,,,,2009,,https://mccsdsiouxfalls.org/about/,,,,,2615
3627,Islamic Association of the Black Hills,2526 Tomahawk Dr.,Rapid City,SD,57701,,,,2022,,https://www.launchgood.com/v4/campaign/build_a_house_in_jannah_support_the_only_mosque_in_the_black_hills_frontier?src=lg_feature_discover,,,,,1184
3628,Rapid City Islamic Center / Mosque,610 St Francis St,Rapid City,SD,57701,,,,-,Information Without Year,https://www.rcmosque.com/,,,,,2617
3629,Islamic Center of Tennessee,5400 Bell Forge Lane East,Antioch,TN,37013,,,,2010,,https://www.islamiccenteroftennessee.org/overview1.html,,,,,1357
3630,Islamic Center of Tennessee,5400 Bell Forge Lane East,Antioch,TN,37013,,,,2010,,https://www.islamiccenteroftennessee.org/,,,,,3173
3631,Islamic Center of Clarksville,202 Uffelman Dr,Clarksville,TN,37043,,,,2007,,"https://www.causeiq.com/organizations/islamic-center-of-clarksville,621816380/",,,,,1707
3632,Islamic Center of Williamson County,"320 Mallory Station Rd,",Franklin,TN,37067,,,,2007,,https://www.icwctn.org/about-us/,,,,,1375
3633,Islamic Center of Williamson County (ICWC),320 Mallory Station Rd,Franklin,TN,37067,,,,2007,,https://www.icwctn.org/about-us/,,,,,2619
3634,al-huda islamic center,252 Jackson Meadows Dr,Hermitage,TN,37076,,,,2013,,https://www.alhudaislamic.org/about-us,,,,,2622
3635,Al-Huda Islamic Center,252 Jackson Meadows Drive,Hermitage,TN,37076,,,,2013,,https://www.alhudaislamic.org/,,,,,3171
3636,Islamic Center of Murfreesboro,2605 Veals Road,Murfreesboro,TN,37127,,,,1982,,https://en.wikipedia.org/wiki/Islamic_Center_of_Murfreesboro,,,,,3172
3637,Islamic Center of Murfreesboro,2605 Veals Road,Murfreesboro,TN,37129,,,,2012,,https://www.archnet.org/sites/14737,,,,,283
3638,Mahmood Mosque,101 Maple Street,Smyrna,TN,37167,,,,-,No Basic Information,,,,,,740
3639,Al-Mahdi Islamic Center,404 Wingrove St,Nashville,TN,37203,,,,2002,,"https://www.guidestar.org/profile/62-1841685#:~:text=Mission,Nashville%2C%20TN%2037203%2D5333%20USA",,,,,672
3640,Muslim American Cultural Center,1513 Jefferson Street,Nashville,TN,37208,,,,2014,,https://www.maca-nashville.com/,,,,,3177
3641,ICN Bellevue Mosque,7337 Charlotte Pike,Nashville,TN,37209,,,,1978,,https://www.icntn.org/home1,,,,,2618
3642,Al-Farooq Islamic Center,1421 4th Avenue South,Nashville,TN,37210,,,,1999,,https://www.tennessean.com/story/news/religion/2023/02/25/al-farooq-mosque-moves-to-thompson-lane-amid-growth-and-support-nashville-muslim-islam/69937758007/,,,,,136
3643,Al Zahra Center,3720 North Natchez Court,Nashville,TN,37211,,,,,,No website,,,,,3175
3644,Salahadeen Center,364 Elysian Fields Court,Nashville,TN,37211,,,,1998,,https://scntn.org/,,,,,3178
3645,Salahadeen Center of Nashville,364 Elysian Fields Ct.,Nashville,TN,37211,,,,1998,,http://scntn.org/,,,,,2156
3646,Islamic Center of Nashville,2515 12th Avenue South,Nashville,TN,37212,,,,1978,,https://www.icntn.org/about,,,,,674
3647,As-Salaam Mosque,1038 Murfreesboro Pike,Nashville,TN,37217,,,,2010,,https://www.dandb.com/businessdirectory/alsalammosque-nashville-tn-9790931.html,,,,,2620
3648,Tajweed Center,287 Plus Park Blvd,Nashville,TN,37217,,,,-,No Basic Information,https://tajweedcenter.com/about,,,,,2621
3649,Masjid Al-Islam,3620 Buena Vista Pike,Nashville,TN,37218,,,,1975,,https://www.yelp.com/biz/masjid-al-islam-nashville,,,,,1700
3650,Masjid An Naas,3111 Clarksville Pike,Nashville,TN,37218,,,,,,No website,,,,,3176
3651,Sunni Muslim Students Mosala,810 Bellevue rd Bldg 57 No.303,Nashville,TN,37221,,,,-,,,,,,,2180
3652,The Islamic Center of Chattanooga - Masjid Muhammad,1410 Cemetery Ave,Chattanooga,TN,37408,,,,2015,,https://mmuhammad.org/,,,,,2625
3653,Al Kalem Bih Islamic Community,5708 Uptain rd No.250,Chattanooga,TN,37412,,,,2008,,https://prayersconnect.com/mosques/84097926-al-kalem-bih-islamic-community-east-ridge-tennessee-united-states,,,,,858
3654,Chattanooga Cultural Academy,2129 E Shepherd rd,Chattanooga,TN,37421,,,,-,No Basic Information,,,,,,1028
3655,Islamic Society of Greater Chattanooga,2533 Gunbarrel Rd,Chattanooga,TN,37421,,,,2012,,"https://www.justice.gov/archive/usao/tne/news/2012/August/082712%20Islamic%20Center%20Grand%20Opening.html#:~:text=Killian%20Gives%20Keynote%20Address%20At,religious%20groups%2C%20attended%20the%20event.",,,,,697
3656,Muslim Community of NE Tennessee,3010 Antioch rd,Johnson City,TN,37604,,,,1997,,https://mcnet.edawah.net/History,,,,,2094
3657,Gatlinburg Mosque,917 Parkway #1,Gatlinburg,TN,37738,,,,-,No Basic Information,,,,,,2624
3658,Muslim Community of Maryville (MCM)- Masjid Ar-Rahmah,131 Houston Town Street,Maryville,TN,37801,,,,,,No website,,,,,3184
3659,Oak Ridge Masjid - MCK,370 East Tenesee Avenue,Oak Ridge,TN,37830,,,,,,https://www.oakridgemasjid.org/,,,,,3179
3660,Muslim Community of Knoxville (MCK)‚Masjid Annoor,100 13th St,Knoxville,TN,37916,,,,1980,,https://muslimknoxville.org/about/membership/,,,,,2623
3661,Quran Center,8044 Ray Mears Blvd Suite 110,Knoxville,TN,37919,,,,-,,"https://www.causeiq.com/organizations/quran-center,371430111/",,,,,2144
3662,The Quran Center of Knoxville,1645 Downtown West Boulevard Unit 1,Knoxville,TN,37919,,,,,,Website link invalid,,,,,3181
3663,Musallah Annoor Academy,724 Foxvue Road,Knoxville,TN,37922,,,,1998,,https://annoor.org/about-annoor-academy/,,,,,2067
3664,Ismaili Center & Jamatkhana,10720 Virginia Pine Way,Knoxville,TN,37932,,,,-,Information Without Year,(865) 690-7755,,,,,670
3665,Memphis Islamic Center,10229 Humphreys Rd,Cordova,TN,38018,,,,2013,,https://www.micmemphis.org/about,,,,,190
3666,Memphis Islamic Center (MIC),10299 Humphrey Road,Cordova,TN,38018,,,,2013,,https://www.micmemphis.org/,,,,,3170
3667,Jamatkhana,10660 Collierville Road,Collierville,TN,38107,,,,2006,,https://search.register.shelby.tn.us/search/,,,,,319
3668,Midtown Mosque,1288 Jackson Ave,Memphis,TN,38107,,,,2016,,https://midtownmosque.org/about-us/,,,,,2626
3669,Masjid Al-Mu Minun,4412 South Third Street,Memphis,TN,38109,,,,1975,,https://prayersconnect.com/mosques/84035890-masjid-al-muminun-memphis-tennessee-united-states,,,,,1720
3670,Masjid Al-Mu'minun,4412 South Third Street,Memphis,TN,38109,,,,,,No website,,,,,3182
3671,Masjid Al-Noor (Islamic Association of Greater Memphis),3529 Mynders Ave,Memphis,TN,38111,,,,1997,,https://www.facebook.com/masjidalnoormemphis/,,,,,2472
3672,Masjid At-Taqwa,1803 Winchester Road,Memphis,TN,38116,,,,2001,,https://masjid-at-taqwa-memphis.edan.io/,,,,,162
3673,Masjid At-Taqwa,1803 Winchester Road,Memphis,TN,38116,,,,,,https://www.ibad-ur-rahman.org/masjid-ibad-ur-rahman-new-location/,,,,,3169
3674,Masjid osmaniyah,837 Craft Road,Memphis,TN,38116,,,,,,No website,,,,,3180
3675,Masjid Al-Salam - Muslim Society of Memphis,1065 Stratford Road,Memphis,TN,38122,,,,1980,,"https://www.bartleby.com/essay/Muslims-In-Memphis-PJJEPWLYXT#:~:text=show%20more%20content%E2%80%A6-,Web.,named%20is%20Masjid%20As%2DSalam.",,,,,318
3676,Muslim Society of Memphis,1065 Straford Road,Memphis,TN,38122,,,,2005,,https://muslimsocietyofmemphis.org/organization/,,,,,3174
3677,Masjid Ar-Rahman (Islamic Association of Greater Memphis),7906 Lowrance Rd,Memphis,TN,38125,,,,1977,,https://prayersconnect.com/mosques/84030030-masjid-ar-rahman-memphis-tennessee-united-states,,,,,2281
3678,Nation of Islam Muhammad Mosque,873 Vance Avenue,Memphis,TN,38126,,,,-,Information Without Year,(901) 523-2560,,,,,317
3679,Masjid Al-Muslimeen,3131 Directors Row,Memphis,TN,38131,,,,2014,,https://www.muslimsinmemphis.org/pf/masjid-al-muslimeen/,,,,,2473
3680,Al Rasool Center,5315 Stage Road,Memphis,TN,38134,,,,1988,,"https://www.fundforsacredplaces.org/participants/alrasool-islamic-center/#:~:text=Alrasool%20Islamic%20Center%20was%20originally,during%20the%201992%20Gulf%20War.",,,,,721
3681,Islamic Center of Jackson,1742 Airways Blvd,Jackson,TN,38301,,,,2004,,"https://www.causeiq.com/organizations/islamic-center-of-jackson,943425051/",,,,,1265
3682,Islamic Center of Columbia,500 Carter st,Columbia,TN,38401,,,,2000,,https://liberationnews.org/08-02-22-islamic-center-in-columbia-tenn-html/,,,,,1222
3683,Cookeville mosque,313 North Walnut Avenue,Cookeville,TN,38501,,,,,,Website link invalid,,,,,3183
3684,Dar E Hussain DFW imambarga,1229 West College Avenue,Carrollton,TX,75006,,,,"
",,"
",,,,,
3685,IQA,1112 Milam Way,Carrollton,TX,75006,,,,"
",,"
",,,,,
3686,Islamic Association of Carrollton (IAC),1901 Kelly Boulevard,Carrollton,TX,75006,,,,1991,,https://www.facebook.com/share/1HRuD7bJSM/?mibextid=wwXIfr,,,,,
3687,Madinah Mosque of Carrollton,2180 Old Denton Road,Carrollton,TX,75006,,,,2003,,https://madinahmasjid.com/about/,,,,,
3688,Ghamidi Center of Islamic Learning,3620 North Josey Lane,Carrollton,TX,75007,,,,"
",,"
",,,,,
3689,ISRA Foundation,"
",Carrollton,TX,75007,,,,"
",,"
",,,,,
3690,Minhaj ul-Quran,3751 North Josey Lane,Carrollton,TX,75007,,,,1981,,https://us.mohid.co/tx/dallas/jmcc#about,,,,,
3691,Princeton Islamic Center,4200 International Parkway,Carrollton,TX,75007,,,,"
",,"
",,,,,
3692,City of Knowledge,1800 Golden Trail Court,Carrollton,TX,75010,,,,"
",No Basic Information,"
",,,,,
3693,Ahmadiyya Movement In Islam,1850 Hedgcoxe Road,Allen,TX,75013,,,,2017,,https://islamindallas.org/multimedia/,,,,,
3694,Islamic Association of Allen,909 Allen Central Drive,Allen,TX,75013,,,,2007,,https://www.charitynavigator.org/ein/204303157,,,,,
3695,ICC - Islamic Center of Coppell,612 East Sandy Lake Road,Coppell,TX,75019,,,,"
",,"
",,,,,
3696,Islamic Education Center - IEC-SA,3601 Holly Drive,Dennison,TX,75020,,,,"
",,"
",,,,,
3697,Flower Mound Masjid,3430 Peters Colony Road,Flower Mound,TX,75022,,,,2021,,https://www.ialfm.org/construction-project/,,,,,
3698,Islamic Association of Collin County,3430 Peters Colony Road,Flower Mound,TX,75022,,,,"
",,"
",,,,,
3699,Islamic Association of Collin County (Plano Mosque),6401 Independence Parkway,Plano,TX,75023,,,,1997,,https://planomasjid.org/our-history/,,,,,
3700,Ismaili Jamatkhana,6704 Alma Drive,Plano,TX,75023,,,,2006,,http://heritage.ismaili.net/node/12391,,,,,
3701,Ø³Ø¬Ø¯,6401 Independence Parkway,Plano,TX,75023,,,,"
",,"
",,,,,
3702,wayco masgid,2011 West Spring Creek Parkway,Plano,TX,75023,,,,"
",,"
",,,,,
3703,Islamic Center of Frisco,11137 Frisco Street,Frisco,TX,75033,,,,2007,,https://friscomasjid.org/,,,,,
3704,MTO Shahmaghsoudi,8455 Stonebrook Parkway,Frisco,TX,75034,,,,1986,,https://mto.org/center/dalla/,,,,,
3705,Masjid Zakariya,14111 King Road,Frisco,TX,75036,,,,1986,,https://prayersconnect.com/mosques/84032140-islamic-center-of-beaumont-beaumont-texas-united-states,,,,,
3706,Makki Masjid,2204 West Walnut Hill Lane,Irving,TX,75038,,,,"
",,"
",,,,,
3707,Bilal Community Center,1120 Main Street,Garland,TX,75040,,,,1998,,"
",,,,,
3708,Al Mustafa Community Center,4567 West Walnut Street,Garland,TX,75042,,,,"
",,"
",,,,,
3709,Makkah Masjid (Garland Mosque),3301 West Buckingham Road,Garland,TX,75042,,,,1993,,https://makkahmasjid.net/about-us/,,,,,
3710,Islamic Society Of Mesquite,5906 Duck Creek Drive,Garland,TX,75043,,,,1990,,https://islamicsocietyofmesquite.org/about,,,,,
3711,Northside Islamic Center of San Antonio,1015 Stonewall Street,Garland,TX,75043,,,,2025,,https://communityimpact.com/san-antonio/north-san-antonio/nonprofit/2025/09/25/northside-islamic-center-of-san-antonio-planning-new-33000-square-foot-community-facility/,,,,,
3712,Al-Hameed Musallah,3700 North Shiloh Road,Garland,TX,75044,,,,"
",,"
",,,,,
3713,Masjid Yaseen,1601 West Campbell Road,Garland,TX,75044,,,,1985,,https://masjidyaseen.org/,,,,,
3714,"American Imams Academy , AIA Masjid",5206 Ben Davis Road,Sachse,TX,75048,,,,"
",,"
",,,,,
3715,Dallas Muslim Community Center (DMCC),7340 South State Highway 78,Sachse,TX,75048,,,,"
",,"
",,,,,
3716,Sachse Muslim Society,2416 3rd Street,Sachse,TX,75048,,,,2014,,"https://www.causeiq.com/organizations/sachse-muslim-society,471365228/",,,,,
3717,Bosnian American Cultural Center of North Texas,401-403 Northeast 5th Street,Grand Prairie,TX,75050,,,,"
",,"
",,,,,
3718,Grand Prairie Masjid,802 Greenview Drive,Grand Prairie,TX,75050,,,,"
",,"
",,,,,
3719,IHYA FOUNDATION,727 Hill Street,Grand Prairie,TX,75050,,,,"
",,"
",,,,,
3720,Imam Ali Islamic center,2330 Dalworth Street,Grand Prairie,TX,75050,,,,1999,,https://www.facebook.com/imamalicenterintexas/,,,,,
3721,Masjid E Zohra,2202 San Antonio Street,Grand Prairie,TX,75051,,,,"
",,"
",,,,,
3722,Islamic Association of the colony,5201 South Colony Boulevard,The Colony,TX,75056,,,,2018,,https://starlocalmedia.com/thecolonycourierleader/news/the-colony-council-approves-first-mosque/article_78aecf02-ede8-11e8-bb2d-ef839b1adba6.html,,,,,
3723,"Dawoodi Bohra Al Masjid Al Saifee Anjuman-e-Najmi, Dallas Inc.",1320 South Nursery Road,Irving,TX,75060,,,,"
",,"
",,,,,
3724,Dfw Islamic Center,4019 Jackson Street,Irving,TX,75061,,,,1999,,"https://nmadfwtx.org/#:~:text=The%20Nigerian%20Muslim%20Association%20of,their%20relationship%20with%20Almighty%20Allah.",,,,,
3725,Saba Center Community,1219 Salma Jameel Court,Irving,TX,75061,,,,"
",,"
",,,,,
3726,Annoor Center,3636 West Northgate Drive,Irving,TX,75062,,,,"
",,"
",,,,,
3727,Barkaat-Ul-Quran,555 West Airport Freeway,Irving,TX,75062,,,,"
",,"
",,,,,
3728,Islamic Center of Irving,2555 Esters Road,Irving,TX,75062,,,,1991,,https://www.irvingmasjid.org/about-us/,,,,,
3729,Klein Islamic Center - Masjid,6210 North Belt Line Road,Irving,TX,75063,,,,"
",,"
",,,,,
3730,Unity Ismaili Recreation Center,9940 West Valley Ranch Parkway,Irving,TX,75063,,,,"
",,"
",,,,,
3731,Valley Ranch Islamic Center (VRIC),351 Ranchview Drive,Irving,TX,75063,,,,2009,,https://vric.org/about/,,,,,
3732,Anjuman e Taheri,1410 South Tennessee Street,McKinney,TX,75069,,,,"
",,"
",,,,,
3733,MCECC & Al Madinah Mosque,2940 Eldorado Parkway,McKinney,TX,75070,,,,"
",,"
",,,,,
3734,McKinney Islamic Association,2940 Eldorado Parkway,McKinney,TX,75070,,,,2022,,https://www.keranews.org/news/2024-07-26/mckinney-mosque-postponed-city-council,,,,,
3735,Sufaraa,2220 Bush Drive,McKinney,TX,75070,,,,"
",,"
",,,,,
3736,East Plano Islamic Center (EPIC Masjid),4700 14th Street,Plano,TX,75074,,,,2001,,https://nielsensremodelingtx.com/discover-epic-masjid-east-plano-islamic-center-in-texas/,,,,,
3737,Masjid Omar Bin Khattab (A Project of Texas Islamic Community Center),4030 Split Trail Road,Plano,TX,75074,,,,"
",,"
",,,,,
3738,Noori Mosque,1251 Shiloh Road,Plano,TX,75074,,,,2005,,https://noorimasjid.net/about-us/,,,,,
3739,Dallas Sufi Center,1915 North Central Expressway,Plano,TX,75075,,,,"
",,"
",,,,,
3740,IILM Center,2101 West Plano Parkway,Plano,TX,75075,,,,2002,,"
",,,,,
3741,Ismaili Jamatkhana Mid-Cities,930 West Parker Road,Plano,TX,75075,,,,"
",,"
",,,,,
3742,Islamic Center of Watauga,861 North Coleman Street,Prosper,TX,75078,,,,2004,,https://wataugamasjid.com/location-and-services/,,,,,
3743,Student Mosque - Islamic Center of South Plain,291 South Preston Road,Prosper,TX,75078,,,,2008,,https://lubbockmuslims.org/about-icsp/,,,,,
