Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method,HH_Income,Poverty_Rate,HH_Size
3552,Mahdieh of Philadelphia,6502 Haverford Avenue,Philadelphia,PA,19151,39.972271219894,-75.24897423583,,2002,,"
",74.0,80.0,,,,census_geocoder,54634,17.654756832430458,2.38
3553,MUNA Center of Upper Darby Masjid,6431-39 Callowhill Street,Philadelphia,PA,19151,39.969189667194,-75.247837112128,,"
",,"
",100.0,93.0,,,,census_geocoder,54634,17.654756832430458,2.38
3554,Siraatul Jannah Center (SJC),7735 Castor Avenue,Philadelphia,PA,19152,40.05759990673,-75.060064738027,,"
",,"
",57.0,85.0,,,,census_geocoder,59408,20.35837589522641,2.64
3555,Masjid Ar-Rahman,2611 South 78th Street,Philadelphia,PA,19153,39.905678358223,-75.246406064994,,"
",,"
",57.0,59.0,,,,census_geocoder,55213,19.504042288557212,2.20
3556,Bensalem Jame Masjid,3560 Woodhaven Road,Philadelphia,PA,19154,40.091987535474,-74.978394429165,,"
",,"
",47.0,55.0,,,,census_geocoder,95027,8.325165582583386,2.65
3557,MYCP Muslim Youth Center of Philadelphia,11080 Knights Road,Philadelphia,PA,19154,40.082227528212,-74.975648877749,,"
",,"
",47.0,51.0,,,,census_geocoder,95027,8.325165582583386,2.65
3558,Masjidur Razzaqal Karim,5200 Wynnefield Ave,Philadelphia,PA,19191,39.991628606717,-75.229877461865,,2009,,https://property.phila.gov/?p=341064805,57.0,70.0,,,,census_geocoder,,,
3559,ar Rahman Mosque,723 Merchant Street,Coatesville,PA,19320,39.98760657772,-75.81061985725,,2004,,https://www.masjidarrahman.org/about/,,66.0,,,,census_geocoder,90601,10.038519691842465,2.69
3560,Islamic Society of Greater Valley Forge,958 North Valley Forge Road,Devon,PA,19333,40.06608711669,-75.433200607824,,1994,,https://isgvf.com/about-us/,,34.0,,,,census_geocoder,173107,6.890080428954423,2.52
3561,Foundation for Islamic Education,201 Sharp Lane,Exton,PA,19341,40.057198612716,-75.640912084413,,1989,,"https://www.fiesite.org/#:~:text=The%20Foundation%20for%20Islamic%20Education%20is%20a,the%20greater%20Philadelphia%20area%20and%20its%20suburbs.",,31.0,,,,census_geocoder,121680,3.1173622319575744,2.38
3562,Masjid Ibrahim As-Salaam Garden,817 Pennsgrove Road,Lincoln University,PA,19352,39.823734993876,-75.916600118708,,"
",,"
",,7.0,,,,census_geocoder,165365,2.0224481152054214,2.91
3563,Islamic Society of Chester County,1001 Pottstown Pike,West Chester,PA,19380,39.974694822276,-75.615646005892,,1996,,https://isccpa.org/history/,,5.0,,,,census_geocoder,122899,5.137829438592243,2.34
3564,Norristown Islamic Society,5 West Elm Street,Norristown,PA,19401,40.12111724557,-75.341303167742,,2015,,"
",50.0,85.0,,,,census_geocoder,69908,16.93977492112822,2.60
3565,Mosque,820 Willowbrook Drive,Norristown,PA,19403,40.133780368997,-75.394510925376,,"
",,"
",,54.0,,,,census_geocoder,104071,4.564076597311729,2.28
3566,Hatfield Jame Mosque,1511 Cowpath Road,Hatfield,PA,19440,40.272176943062,-75.287311016929,,"
",,"
",,48.0,,,,census_geocoder,99408,5.118601747815231,2.53
3567,North Penn Mosque,600 Maple Avenue,Lansdale,PA,19446,40.247749622641,-75.283267781253,,2000,,https://northpennmosque.org,,67.0,,,,census_geocoder,106310,7.8191804249161345,2.51
3568,North Penn Mosque Community Center,229 West Fifth Street,Lansdale,PA,19446,40.247331564835,-75.284151862453,,"
",,"
",,67.0,,,,census_geocoder,106310,7.8191804249161345,2.51
3569,Khair Community Center,1079 Egypt Road,Phoenixville,PA,19460,40.136625393536,-75.471078356046,,2012,,https://khaircenter.org/,,24.0,,,,census_geocoder,124050,4.9847360563317515,2.40
3570,Masjid Al Haqq,443 East High Street,Pottstown,PA,19464,40.244844491851,-75.643376855565,,"
",,"
",,86.0,,,,census_geocoder,79787,13.125770653514179,2.56
3571,A DARSALAM Cherif,782 Christmas Village Road,Bernville,PA,19506,40.420125432911,-76.142456799256,,"
",,"
",,7.0,,,,census_geocoder,106422,4.375351716375914,2.61
3572,Metro-Salt,12 Gotwals Lane,Oley,PA,19547,40.380171602904,-75.788186935678,,"
",,"
",,25.0,,,,census_geocoder,89948,6.981882456915598,2.34
3573,Islamic Center of Reading,Noble Street,Reading,PA,19611,40.317506,-75.9348879,,1992,,https://icorpa.org/about-us/,,76.0,,,,nominatim,63331,26.046155319352675,2.44
3574,Islamic Center of Aguadilla,PR-4443,Aguadilla,PR,00603,18.4016175,-67.1460667,,2002,,,,15.0,,,2842.0,nominatim,20933,44.421374942326246,2.36
3575,Al-Madina Mosque,Carrizales,Hatillo,PR,00659,18.4772585,-66.7876912,,-,No Basic Information,,,26.0,,,2844.0,nominatim,27513,37.84998923110059,2.78
3576,Islamic Center of Fajardo,Calle A Nte.,Fajardo,PR,00738,,,,-,No Basic Information,,,32.0,,,2758.0,,25531,39.779747515444534,2.37
3577,Centro Islámico de Puerto Rico - Masjid Río Piedras,203 C. Padre Colón,San Juan,PR,00925,18.428774892758,-66.05089701665,,1981,,"https://aroundus.com/p/165140296-rio-piedras-mosque#:~:text=R%C3%ADo%20Piedras%20Mosque%2C%20Islamic%20center,Muslim%20community%20on%20the%20island.",,77.0,,,424.0,census_geocoder,17404,56.34688833969894,1.62
3578,Centro Islamico Del Caribe -Masjid Ebadur Rahman -Montehiedra,,San Juan,PR,00926,18.384239,-66.05344,,-,Information Without Year,939-630-5698,,83.0,,,583.0,nominatim,40606,27.06403544099879,2.32
3579,Centro Islamico Del Caribe -Masjid Ebadur Rahman -Montehiedra,,San Juan,PR,00926,18.384239,-66.05344,,-,Information Without Year,,,83.0,,,2843.0,nominatim,40606,27.06403544099879,2.32
3580,Centro Islámico y Mezquita Comunidad Musulmana Ahmadía de Puerto Rico,12 Av. José Fidalgo Díaz 2do Piso,Carolina,PR,00983,,,,-,Information Without Year,,,52.0,,,2841.0,,35638,31.456384806260733,2.31
3581,Islamic Society of Bosniaks in Utah,425 N 700 W,Salt Lake City ,PR,84116,40.778593582651,-111.911193921083,,2016,,https://www.kuer.org/religion/2016-12-12/salt-lakes-bosnian-community-holds-mosque-open-house,52.0,46.0,,,2845.0,census_geocoder,66751,13.135015114630427,2.67
3582,Masjid Alrahman,18 Dunnell Lane,Pawtucket,RI,02860,41.866512050472,-71.373297010277,,2008,,https://www.masjidalrahmanri.com/About-Us.html,29.0,58.0,,,1784.0,census_geocoder,61539,15.531043176804285,2.42
3583,Al-Rahman Mosque,665 Central Ave,Pawtucket,RI,02861,41.887132156186,-71.357262372613,,1999,,https://www.masjidalrahmanri.com/About-Us.html,37.0,72.0,,,2598.0,census_geocoder,83411,9.4609698936362,2.53
3584,Al-Hoda Mosque,60 Fortin Rd,Kingston,RI,02881,41.484436021936,-71.5229908438,,2013,,https://www.independentri.com/independentri_com/article_3c05be81-5f63-5027-ae3e-94fedbe3e7d1.html,,50.0,,,2602.0,census_geocoder,56472,26.720647773279353,1.94
3585,Kent County Islamic Center (KCIC) -Masjid Aisha,430 Buttonwoods Ave,Warwick,RI,02886,41.695404645615,-71.427465436923,,2024,,"https://www.causeiq.com/organizations/kent-county-islamic-center-masjid-aisha,994218953/",19.0,33.0,,,2603.0,census_geocoder,92047,6.349875206638359,2.34
3586,Al-Islam Mosque,40 Sayles Hill Rd,North Smithfield,RI,02896,41.966082147479,-71.505802326888,,1995,,https://www.archnet.org/sites/14712,,20.0,,,2597.0,census_geocoder,108983,5.291330291330292,2.46
3587,Islamic Center of RI (ICRI) - Masjid Al-Kareem,39 Haskins St,Providence,RI,02903,41.815180234677,-71.419142817118,,1976,,https://pluralismarchive.hsites.harvard.edu/masjid-al-karim-islamic-center-rhode-island,66.0,94.0,,,2596.0,census_geocoder,64476,20.75977653631285,1.48
3588,Ali Mosque,575 Charles St,Providence,RI,02904,41.851723039614,-71.42012917648,,2021,,https://www.instagram.com/p/DMgVNrtvRDD/,44.0,81.0,,,2600.0,census_geocoder,67003,17.288071545534702,2.32
3589,Muslim Community Center of Rhode Island-Masjid Al-Razzaq,,Providence,RI,02905,41.8239891,-71.4128343,,1995,,https://www.masjidalislamri.org/about-us.html,78.0,99.0,,,237.0,nominatim,62908,16.809836617820448,2.42
3590,Muslim Community Center of RI,1148 Broad St,Providence,RI,02905,41.794960910104,-71.410547289723,,1996,,"https://www.causeiq.com/organizations/muslim-community-center-of-rhode-island,050466990/",48.0,83.0,,,2599.0,census_geocoder,62908,16.809836617820448,2.42
3591,Masjid Zumratul Jannah,801 Elmwood Ave #3369,Providence,RI,02907,41.790316503628,-71.422074701604,,1994,,https://pluralismarchive.hsites.harvard.edu/zumratul-jannat-mosque,56.0,90.0,,,2601.0,census_geocoder,52485,22.241054011704133,2.82
3592,Muslim American Dawah Center,978 Plainfield st,Johnston,RI,02919,41.804625604092,-71.46666244205,,1981,,https://www.archnet.org/sites/891,,58.0,,,2073.0,census_geocoder,91775,7.901192504258944,2.50
3593,Orangeburg mosque,1080 Summers Avenue,Orangeburg,SC,29115,33.50225090883,-80.868217418681,,,,No website,,39.0,,,3268.0,census_geocoder,37751,31.340214498830736,2.37
3594,Islamic Center of Sumter,600 E Liberty St,Sumter,SC,29153,33.924045890885,-80.31803728947,,2019,,https://islamiccentersumter.wixsite.com/mosque,,15.0,,,2612.0,census_geocoder,60071,22.850105559465163,2.34
3595,Masjid al-Muslimiin,1929 Gervais St,Columbia,SC,29201,34.00500639317,-81.021836871473,,1992,,https://www.archnet.org/sites/14719,49.0,80.0,,,149.0,census_geocoder,32297,48.10878701512004,1.95
3596,College View Da'wah Islamic Institute,4229 Colonial Drive,Columbia,SC,29203,34.039228518801,-81.02851074651,,,,No website,34.0,34.0,,,3265.0,census_geocoder,46054,26.086621256907854,2.45
3597,Masjid As-Salaam Inc.,5119 Monticello Rd,Columbia,SC,29203,34.050935516663,-81.044747439105,,1959,,https://masjidassalaamsc.weebly.com/history.html,,26.0,,,2608.0,census_geocoder,46054,26.086621256907854,2.45
3598,Masjid Noor Ul Huda,517 Winmet Drive,Columbia,SC,29203,34.0565823959,-81.028322927614,,-,,"https://www.causeiq.com/organizations/masjid-noor-ul-huda,550835889/",29.0,40.0,,,1929.0,census_geocoder,46054,26.086621256907854,2.45
3599,Muhammad Mosque #38,5646 Farrow Rd,Columbia,SC,29203,34.050878059022,-81.010254263626,,-,No Basic Information,,34.0,21.0,,,2611.0,census_geocoder,46054,26.086621256907854,2.45
3600,Noor-Ul-Huda Mosque,800 Amberley Rd,Columbia,SC,29203,34.0581926,-81.0338417,,2017,,https://www.noorulhuda.org/about,29.0,40.0,,,2607.0,nominatim,46054,26.086621256907854,2.45
3601,Masjid Al Quran,6411 Shakespeare Rd,Columbia,SC,29223,34.059826495048,-80.970711276598,,1988,,https://www.linkedin.com/company/mosque-of-holy-quran,,35.0,,,2614.0,census_geocoder,62408,15.862871532679614,2.32
3602,Masjid Al-Wadud,510 Pilgrim Road,Columbia,SC,29223,,,,,,No website,,7.0,,,3266.0,,62408,15.862871532679614,2.32
3603,Masjid Ar-Rahman,3307 Percival Rd,Columbia,SC,29223,34.072715827852,-80.892168628367,,-,Information Without Year,https://masjidarrahmansc.org/about/,,0.0,,,2613.0,census_geocoder,62408,15.862871532679614,2.32
3604,Islamic Society of Spartanburg,377 Successful Dr.,Spartanburg,SC,29303,34.995101249418,-81.919437523246,,2006,,https://www.spartanburgmasjid.org/,,13.0,,,1487.0,census_geocoder,48295,24.211079235524668,2.62
3605,Ismaili Community Center And Jamatkhana - Spartanburg,2192 Chesnee Highway,Spartanburg,SC,29303,35.01283598428,-81.901679694227,,,,No website,,21.0,,,3270.0,census_geocoder,48295,24.211079235524668,2.62
3606,Al-Murtaza,607 Lyman Road,Inman,SC,29349,35.028102907633,-82.101459913279,,,,https://al-murtaza.com/?utm_campaign=gmb,,1.0,,,3267.0,census_geocoder,76168,10.65954301423866,2.67
3607,Central Mosque of Charleston,1082 King st,Charleston,SC,29403,32.80605411398,-79.950723367527,,2006,,https://www.postandcourier.com/features/faith-column-history-of-muslims-in-charleston/article_7fa457be-bc90-11ef-bd7a-7794bf506196.html,39.0,77.0,,,1024.0,census_geocoder,66944,25.78139196801745,2.02
3608,Masjid Al-Jami Ar-Rasheed,1998 Hugo Avenue,N Charleston,SC,29405,32.837433408511,-79.956885546614,,-,No Basic Information,https://www.yelp.com/biz/al-jami-ar-rasheed-n-charleston,35.0,26.0,,,1604.0,census_geocoder,56600,16.09828681734095,2.12
3609,Masjid Al-Jami Ar-Rasheed,1998 Hugo Avenue,North Charleston,SC,29405,32.837433408511,-79.956885546614,,,,No website,35.0,26.0,,,3263.0,census_geocoder,56600,16.09828681734095,2.12
3610,"NOI Charleston, SC",1904 Savannah Highway,Charleston,SC,29407,32.788584105081,-80.022924545139,,,,https://www.noicharlestonsc.org/,30.0,62.0,,,3264.0,census_geocoder,85367,11.656559034038136,2.16
3611,Al Furqaan Mosque of Charleston,428 Red Bank Road,Goose Creek,SC,29445,32.98342274756,-80.031850004722,,2024,,https://alfurqaanmosqueofcharleston.com/,,54.0,,,2610.0,census_geocoder,81594,6.6657254292924835,2.57
3612,Masjid Muhajirun Wal Ansar,1020 Old Hwy 52,Moncks Corner,SC,29461,33.185753525472,-80.000594974022,,1996,,"https://themaydan.com/2017/07/history-memory-muslim-community-moncks-corner/#:~:text=These%20Muslims%20are%20members%20of,Shaykh%20Arona%20Faye%20Al%2DFaqir.",,47.0,,,279.0,census_geocoder,82666,8.58375037476073,2.73
3613,Florence Islamic Center,160 N Edisto Drive,Florence,SC,29501,34.197368900267,-79.789292853732,,2012,,https://florenceislamiccenter.org/about/,,38.0,,,1239.0,census_geocoder,71671,13.535628335251648,2.52
3614,Conway Islamic Center,1808 Racepath ave,Conway,SC,29527,33.83421419899,-79.062648330149,,1980,,https://www.conwayislamiccenter.com/about-3,,53.0,,,1038.0,census_geocoder,52069,17.052218855818925,2.59
3615,Grand Strand Islamic Center,4328 Waccamaw Blvd,Myrtle Beach,SC,29579,33.736132569206,-78.947124789155,,2013,,https://gsismasjid.org/about-us/,,11.0,,,2605.0,census_geocoder,79644,11.22002820874471,2.56
3616,"Islamic Society of Clemson, AKA, Clemson Masjid",1009 Old Stone Church Rd,Clemson,SC,29631,34.669574200142,-82.811652997147,,1998,,https://pluralismarchive.hsites.harvard.edu/masjid-islamic-center-clemson,,29.0,,,2609.0,census_geocoder,48800,37.13813068651778,2.39
3617,Upstate Islamic Center,1601 Clement Road,Greer,SC,29650,34.921747255175,-82.272142124875,,1989,,https://greenvillemasjid.com/history/,,6.0,,,2224.0,census_geocoder,94522,5.8351967267710165,2.55
3618,Islamic Society of Greenville,96 Meridian Avenue,Taylors,SC,29687,34.898160432829,-82.341695463076,,1989,,https://www.greenvillemasjid.com/history/,,,,,767.0,census_geocoder,80051,9.886891988555078,2.55
3619,Islamic Community Center of South Charlotte,1048 Gant rd,Fort Mill,SC,29715,35.05153013563,-80.895621006791,,2008,,https://iccsc.org/,,1.0,,,1392.0,census_geocoder,109689,4.078756299649782,2.70
3620,Masjid Al-Salaam,222 W Main St,Rock Hill,SC,29730,34.928433922687,-81.031148750454,,2005,,https://icscrockhill.org/about-us/,,57.0,,,2606.0,census_geocoder,68543,13.521018529838106,2.35
3621,Aiken Masjid,3604 Trolley Line Rd,Aiken,SC,29801,33.577957839889,-81.751893414802,,2022,,"https://www.postandcourier.com/aikenstandard/news/local/small-mosque-opens-on-trolley-line-road-in-aiken/article_67c4005c-8162-11ec-805f-27506481f276.html#:~:text=Small%20Mosque%20opens%20on%20Trolley%20Line%20Road,Jan%2029%2C%202022.%20*%20Jan%2029%2C%202022.",,20.0,,,236.0,census_geocoder,59573,21.764187402535764,2.49
3622,Masjid Ihsan,29 Resurrection Road,Ridgeland ,SC,29936,32.467761844278,-81.060962875223,,,,No website,,0.0,,,3269.0,census_geocoder,48986,20.946144791053563,2.37
3623,Islamic Society of Brookings,724 11th ave,Brookings,SD,57006,44.313167182739,-96.78676779624,,1983,,"https://www.causeiq.com/organizations/islamic-society-of-brookings,311281991/",,66.0,,,1452.0,census_geocoder,66337,15.558873720136518,2.30
3624,Islamic Center of Sioux Falls,1909 E 6th st,Sioux Falls,SD,57103,43.551160159839,-96.702488820149,,1992,,https://islamiccenterofsiouxfalls.com/about-us/,25.0,61.0,,,1341.0,census_geocoder,72831,11.817512460353422,2.41
3625,Attakwa Mosque,701 S Garfield Ave,Sioux Falls,SD,57104,43.540252493341,-96.758373465304,,-,No Basic Information,,22.0,72.0,,,2616.0,census_geocoder,57688,14.225670869705787,1.96
3626,Muslim Community Center of South Dakota,3932 S Western Ave,Sioux Falls,SD,57105,43.507821138932,-96.750781183821,,2009,,https://mccsdsiouxfalls.org/about/,22.0,54.0,,,2615.0,census_geocoder,77292,9.417380442541042,2.21
3627,Islamic Association of the Black Hills,2526 Tomahawk Dr.,Rapid City,SD,57701,44.057347525314,-103.265529396325,,2022,,https://www.launchgood.com/v4/campaign/build_a_house_in_jannah_support_the_only_mosque_in_the_black_hills_frontier?src=lg_feature_discover,,10.0,,,1184.0,census_geocoder,56461,17.76462732275668,2.29
3628,Rapid City Islamic Center / Mosque,610 St Francis St,Rapid City,SD,57701,44.066606175074,-103.2284220893,,-,Information Without Year,https://www.rcmosque.com/,,76.0,,,2617.0,census_geocoder,56461,17.76462732275668,2.29
3629,Islamic Center of Tennessee,5400 Bell Forge Lane East,Antioch,TN,37013,36.048294978481,-86.646047195626,,2010,,https://www.islamiccenteroftennessee.org/overview1.html,37.0,50.0,,,1357.0,census_geocoder,72755,13.866186319692627,2.60
3630,Islamic Center of Tennessee,5400 Bell Forge Lane East,Antioch,TN,37013,36.048294978481,-86.646047195626,,2010,,https://www.islamiccenteroftennessee.org/,37.0,51.0,,,3173.0,census_geocoder,72755,13.866186319692627,2.60
3631,Islamic Center of Clarksville,202 Uffelman Dr,Clarksville,TN,37043,36.516208623951,-87.309580623179,,2007,,"https://www.causeiq.com/organizations/islamic-center-of-clarksville,621816380/",,57.0,,,1707.0,census_geocoder,95219,4.766408170985436,2.67
3632,Islamic Center of Williamson County,"320 Mallory Station Rd,",Franklin,TN,37067,35.954917262629,-86.823892662744,,2007,,https://www.icwctn.org/about-us/,21.0,46.0,,,1375.0,census_geocoder,111759,4.550102249488753,2.34
3633,Islamic Center of Williamson County (ICWC),320 Mallory Station Rd,Franklin,TN,37067,35.954917262629,-86.823892662744,,2007,,https://www.icwctn.org/about-us/,21.0,46.0,,,2619.0,census_geocoder,111759,4.550102249488753,2.34
3634,al-huda islamic center,252 Jackson Meadows Dr,Hermitage,TN,37076,36.217911313892,-86.59914575094,,2013,,https://www.alhudaislamic.org/about-us,,49.0,,,2622.0,census_geocoder,74663,14.069157864834853,2.17
3635,Al-Huda Islamic Center,252 Jackson Meadows Drive,Hermitage,TN,37076,36.217911313892,-86.59914575094,,2013,,https://www.alhudaislamic.org/,26.0,46.0,,,3171.0,census_geocoder,74663,14.069157864834853,2.17
3636,Islamic Center of Murfreesboro,2605 Veals Road,Murfreesboro,TN,37127,35.812573763,-86.350292796404,,1982,,https://en.wikipedia.org/wiki/Islamic_Center_of_Murfreesboro,,2.0,,,3172.0,census_geocoder,91401,6.329232352528419,3.02
3637,Islamic Center of Murfreesboro,2605 Veals Road,Murfreesboro,TN,37129,35.812573763,-86.350292796404,,2012,,https://www.archnet.org/sites/14737,,2.0,,,283.0,census_geocoder,91259,6.595815660296431,2.66
3638,Mahmood Mosque,101 Maple Street,Smyrna,TN,37167,35.983446391657,-86.517126993452,,-,No Basic Information,,,50.0,,,740.0,census_geocoder,84351,11.479754080983676,2.85
3639,Al-Mahdi Islamic Center,404 Wingrove St,Nashville,TN,37203,36.135598584663,-86.761136230692,,2002,,"https://www.guidestar.org/profile/62-1841685#:~:text=Mission,Nashville%2C%20TN%2037203%2D5333%20USA",41.0,54.0,,,672.0,census_geocoder,71281,21.743028358420233,1.43
3640,Muslim American Cultural Center,1513 Jefferson Street,Nashville,TN,37208,36.170352346804,-86.802850038125,,2014,,https://www.maca-nashville.com/,46.0,72.0,,,3177.0,census_geocoder,65556,22.089117778772952,1.79
3641,ICN Bellevue Mosque,7337 Charlotte Pike,Nashville,TN,37209,36.118221201025,-86.920901257369,,1978,,https://www.icntn.org/home1,18.0,41.0,,,2618.0,census_geocoder,81423,10.43083283468422,1.83
3642,Al-Farooq Islamic Center,1421 4th Avenue South,Nashville,TN,37210,36.138871700761,-86.762628157375,,1999,,https://www.tennessean.com/story/news/religion/2023/02/25/al-farooq-mosque-moves-to-thompson-lane-amid-growth-and-support-nashville-muslim-islam/69937758007/,44.0,75.0,,,136.0,census_geocoder,50284,26.972542920380448,1.97
