Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method
3186,Ahmadiyya Muslim Community,3360 Toy Road,Groveport,OH,43021,39.851928494107,-82.922925651575,,,,,,13,,,3110.0,census_geocoder
3187,Masjid Al Shurooq,4594 Cosgray Road ,Hilliard,OH,43026,40.049390012724,-83.180949727489,,,,,,18,,,3101.0,census_geocoder
3188,Polaris Islamic Center of Delaware County,8542 Cotter St,Lewis Center,OH,43035,40.159702975795,-83.011503783426,,2014,,"https://polarismasjid.org/about-us/#:~:text=dedicated%20to%20serving%20the%20religious,the%20Qur%27an%20and%20Sunnah.",,46,,,2559.0,census_geocoder
3189,Ã…Âžihan oÃ„ÂŸularÃ„Â± 515,6100 North Hamilton Road,Westerville,OH,43081,40.082107369602,-82.852633213211,,,,,,5,,,3116.0,census_geocoder
3190,Noor Islamic Cultural Center - New Albany,6449 East Walnut Street,Westerville,OH,43081,40.113030557041,-82.816959630822,,,,,,6,,,3117.0,census_geocoder
3191,Masjid Abdulrahman,4500 Gender Road,Canal Winchester,OH,43110,39.8622,-82.8274969,,,,,24,13,,,3145.0,nominatim
3192,International Market Foods,3120 Olentangy River Road,Columbus,OH,43202,40.024416588479,-83.026038728148,,,,,41,55,,,3161.0,census_geocoder
3193,Masjid Omar Ibn El-Khattab,580 Riverside Drive,Columbus,OH,43202,40.0245085,-83.0287955,,1984,,https://www.thelantern.com/2015/03/opinion-columbus-ohio-state-muslim-communities-receive-chilling-threats/,43,66,,,241.0,nominatim
3194,Omar Ibn El-Khattab Mosque,580 Riverview Drive,Columbus ,OH,43202,40.024270636846,-83.029787586107,,,,https://www.masjidomarohio.org/,39,55,,,2877.0,census_geocoder
3195,Muslim Community Center,1677 Oak Street,Columbus,OH,43203,39.962217606817,-82.95543355662,,2002,,https://www.mapquest.com/us/ohio/muslim-community-center-5591942,43,58,,,1699.0,census_geocoder
3196,Masjid Abubakr Al Siddique,3437 Sullivant ave,Columbus,OH,43204,39.942785219919,-83.090826752239,,2004,,https://aaicohio.org/,32,64,,,1580.0,census_geocoder
3197,Islamic Center of Greater Columbus Mosque,1428 East Broad Street,Columbus ,OH,43205,39.966630643021,-82.962829474057,,-,Information Without Year,https://icohio.org/,48,70,,,2875.0,census_geocoder
3198,Masjid As-Sahaba,2535 Cleveland Ave,Columbus,OH,43211,40.019074892479,-82.965098970867,,2003,,https://masjidassahaba.org/#home,42,63,,,243.0,census_geocoder
3199,Bilal Ibn Rabah Center,40 E Long st,Columbus,OH,43215,39.965108542346,-83.000204898904,,2007,,"https://www.causeiq.com/organizations/bilal-ibn-rabah-center,571240814/",65,80,,,988.0,census_geocoder
3200,IbnuTaymiyah Masjid and Islamic Center,2334 Mock Road,Columbus,OH,43219,40.011467406156,-82.947223165782,,2001,,"https://www.causeiq.com/organizations/ibnu-taymiyah-masjid-and-islamic-center,311735133/",33,35,,,2553.0,census_geocoder
3201,IQRA Learning Center,1611 Woodland Avenue,Columbus,OH,43219,40.001545389961,-82.954487841899,,,,,28,24,,,3162.0,census_geocoder
3202,Muslim Family Services of Ohio,4900 Reed Road,Columbus,OH,43220,40.056531574145,-83.066761788047,,,,,35,76,,,3155.0,census_geocoder
3203,Masjid Bilal Islamic center,1965 Zettler Center Drive,Columbus,OH,43223,39.929375287291,-83.0517551862,,,,,,,,,3157.0,census_geocoder
3204,Al Huda Islamic Center,1156 East Cooke Road,Columbus,OH,43224,40.047769024258,-82.988273130833,,2020,,https://www.youtube.com/watch?v=WQJaq8MQJVA,36,19,,,854.0,census_geocoder
3205,Costa Coffe 2,3296 Westerville Road,Columbus,OH,43224,40.035963656335,-82.953668104892,,,,,,49,,,3163.0,census_geocoder
3206,Masjid Al Rahma,2205 Albert Avenue,Columbus,OH,43224,40.03022531083,-82.955304132434,,2001,,https://www.facebook.com/arahmamosque/,,52,,,1621.0,census_geocoder
3207,Masjid Muqbil Islamic Center,3350 Cleveland ave,Columbus,OH,43224,40.035727485061,-82.963011926529,,-,,,40,72,,,1923.0,census_geocoder
3208,Masjid Sahih Al- Bukhari,2233 Albert Avenue,Columbus,OH,43224,40.030007859266,-82.954120299197,,,,,36,43,,,3156.0,census_geocoder
3209,Ul Bayyinah Mosque,3330 Cleveland Avenue,Columbus,OH,43224,40.0634009,-82.952701,,,,,,77,,,3131.0,nominatim
3210,Abubakar Asiddiq Islamic Center,591 Industrial Mile Rd,Columbus,OH,43228,39.940239373157,-83.118586348652,,2004,,https://aaicohio.org/,,37,,,2552.0,census_geocoder
3211,Brittany Hills Apartments,667 Brent Boulevard,Columbus,OH,43228,39.938790359516,-83.119835331919,,,,,31,34,,,3164.0,census_geocoder
3212,Masjid Attaqwa,4501 Sullivant Avenue,Columbus,OH,43228,39.939557929076,-83.119554735579,,,,,32,41,,,3158.0,census_geocoder
3213,An-Nabawi Mosque,1550 East Dublin Granville Road,Columbus,OH,43229,40.087268248949,-82.976596146193,,,,,36,72,,,3166.0,census_geocoder
3214,As-Salaamah Mosque,5259 Cleveland Ave,Columbus,OH,43229,40.076965580008,-82.951755240947,,2010,,"https://www.causeiq.com/organizations/masjid-as-salaamah,271806090/",36,67,,,2556.0,census_geocoder
3215,As-Salaamah Mosque,5259 Cleveland Avenue,Columbus,OH,43229,40.076965580008,-82.951755240947,,,,,36,67,,,3165.0,census_geocoder
3216,MAS Columbus,4615 Northtowne Blvd,Columbus,OH,43229,40.06281276457,-82.960763564366,,1993,,http://www.mascolumbus.org/about.html,44,72,,,2562.0,census_geocoder
3217,Masdjid As Salam,5253-5257 Cleveland Avenue,Columbus,OH,43229,40.076935380982,-82.951757260629,,,,,36,67,,,3159.0,census_geocoder
3218,Gahanna Islamic Center,3643 Olde Ridenour Road,Groveport,OH,43230,40.031660962464,-82.881485729251,,,,,24,14,,,3103.0,census_geocoder
3219,MTO Shahmaghsoudi,6077 Cleveland Avenue,Columbus,OH,43231,40.096264443356,-82.950293565568,,,,,35,62,,,3167.0,census_geocoder
3220,NIMACO - Nigeria Muslim Association of Central Ohio,4665 Cleveland Avenue,Columbus,OH,43231,40.064752426299,-82.952673058137,,,,,36,46,,,3154.0,census_geocoder
3221,Al-Huda Islamic Center,2100 Courtright Road,Columbus,OH,43232,39.929580667743,-82.898248999654,,,,,27,34,,,3151.0,census_geocoder
3222,Gaskia Masjid and Community Center,2932 Noe Bixby Road,Columbus,OH,43232,39.9157669,-82.8637334,,,,,,36,,,3130.0,nominatim
3223,Masjid Oumar Al Foutiyou,4500 Eastland Drive,Columbus,OH,43232,39.921279410823,-82.879585357915,,,,,40,66,,,3168.0,census_geocoder
3224,Namrah Mosque,4501 Refugee Rd,Columbus,OH,43232,39.915237077021,-82.876165577017,,2011,,https://prayersconnect.com/mosques/84019074-masjid-namrah-columbus-ohio-united-states,40,67,,,2558.0,census_geocoder
3225,New York Halal Food,4501 Refugee Road,Columbus,OH,43232,39.915237077021,-82.876165577017,,,,,40,67,,,3160.0,census_geocoder
3226,Sheik Omar Foutiyou Masjid,3569 Refugee rd E,Columbus,OH,43232,39.916635493168,-82.901402294088,,2006,,https://www.irs.gov/pub/irs-soi/eo_oh.csv,36,49,,,2164.0,census_geocoder
3227,Ahlul Bayt Society,2580 West Dublin-Granville Road,Columbus,OH,43235,40.090459822644,-83.059414014295,,,,,,11,,,3152.0,census_geocoder
3228,TASO - Turkish American Society of Ohio | Columbus,2885 West Dublin-Granville Road,Columbus,OH,43235,40.090444229357,-83.066658985012,,,,,0,19,,,3153.0,census_geocoder
3229,Islamic Society of North West Ohio (ISNWO),850 S McCord Rd,Holland,OH,43528,41.625578252499,-83.703381692976,,2013,,https://isnwo.org/our-history/,,42,,,2554.0,census_geocoder
3230,Islamic Center of Greater Toldeo,25877 Scheider Road,Perrysburg,OH,43551,41.536209243248,-83.616239024538,,1983,,https://en.wikipedia.org/wiki/Islamic_Center_of_Greater_Toledo,,8,,,54.0,census_geocoder
3231,Masjid Saad Foundation,5225 W Alexis Rd,Sylvania,OH,43560,41.717391898178,-83.66906264145,,1976,,https://masjidsaad.org/home/about-us/,,40,,,700.0,census_geocoder
3232,Muhammad Mosque #91,1698 Nebraska Avenue,Toledo,OH,43607,41.645564813502,-83.584753646888,,,,,,41,,,3123.0,census_geocoder
3233,Toledo Muslim Community Center (New TMCC Campus),3319 Nebraska Ave,Toledo,OH,43607,41.645490680269,-83.621598327308,,1990,,https://toledomcc.org/,,36,,,2557.0,census_geocoder
3234,Masjid of Al-Islam,722 East Bancroft Street,Toledo,OH,43608,41.664360219777,-83.537722758457,,1954,,https://digitalgallery.bgsu.edu/exhibits/show/icgt/early_years,,73,,,1934.0,census_geocoder
3235,Ahlul Bayt Center of Toledo,6004 Hill Avenue,Toledo,OH,43615,41.638650817987,-83.684459838499,,,,,,31,,,3124.0,census_geocoder
3236,AMCC Toledo (Al-Madinah Community Center),5424 Airport Highway,Toledo,OH,43615,41.616587391651,-83.67031598518,,,,,,,,,3125.0,census_geocoder
3237,Tayba Center for Education,3303 North Holland Sylvania Road,Toledo,OH,43615,41.679308450192,-83.683042243756,,,,,,53,,,3128.0,census_geocoder
3238,Toledo Islamic Center,5313 Dorr Street,Toledo,OH,43615,41.653372302614,-83.667858561809,,,,,,69,,,3122.0,census_geocoder
3239,Toledo Muslim Community Center,5045 E Sylvania rd,Toledo,OH,43623,41.690982653334,-83.662856012871,,2009,,https://toledomcc.org/,,33,,,2204.0,census_geocoder
3240,The Ummah Center,24050 Royalton Road,Columbia Station,OH,44028,41.312560248803,-81.897989633971,,2023,,https://www.ucschool.org,,22,,,428.0,census_geocoder
3241,Masjid Al-Madinah,1300 Reid ave,Lorain,OH,44052,41.458691607542,-82.171556940532,,-,Information Without Year,https://digitalgallery.bgsu.edu/exhibits/show/icgt/early_years,,57,,,1714.0,census_geocoder
3242,Unity Center Mosque of North East Ohio,10503 Valley View Road,Northfield,OH,44067,41.323983932025,-81.528913973484,,2005,,https://unitycenterneohio.com,,17,,,3112.0,census_geocoder
3243,Islamic Center of Cleveland/Muhammad Rasul Allah Islamic Society,9400 Detroit Avenue,Cleveland,OH,44102,41.48023978407,-81.747948053783,,1968,,https://case.edu/ech/articles/i/islamic-religion,54,68,,,242.0,census_geocoder
3244,Masjid Bilal, 7401 Euclid Ave,Cleveland,OH,44103,41.504093178965,-81.637073584675,,1983,,https://masjidbilalofcleveland.org/about/,44,76,,,284.0,census_geocoder
3245,Masjid Al-Mumin,2690 Martin Luther King Blvd,Cleveland,OH,44104,41.4862642213,-81.603234298536,,1953,,https://cplorg.contentdm.oclc.org/digital/api/collection/p16014coll5/id/23700/download,43,47,,,1723.0,census_geocoder
3246,First Cleveland Mosque,3613 E 131st St,Cleveland,OH,44105,41.460450039655,-81.591097302499,,1937,,https://firstclevelandmasjid.org/about/,43,48,,,609.0,census_geocoder
3247,Masjid Uqbah,2222 Stokes Blvd,Cleveland,OH,44106,41.498555766397,-81.605984350358,,1995,,https://tumf.org/about-us/,59,49,,,1994.0,census_geocoder
3248,Sheikh Maktoum Prayer Room,2050 East 96th Street,Cleveland,OH,44106,41.502783341796,-81.620258344516,,,,,56,76,,,3132.0,census_geocoder
3249,Turkish Cultural Center in Lakewood ,13303 Madison Avenue,Lakewood,OH,44107,41.476948929862,-81.782268991476,,,,,49,73,,,3099.0,census_geocoder
3250,Abdullah Bin Mas'ud,1129 Eddy Road,Cleveland,OH,44108,41.530202537154,-81.594304636823,,,,,58,56,,,3137.0,census_geocoder
3251,Masjid Al Noor,1247 East 99th Street,Cleveland,OH,44108,41.522598237427,-81.620767185681,,1996,,https://religionsmn.carleton.edu/exhibits/show/masjid-an-nur/masjid-an-nur/history,43,70,,,3149.0,census_geocoder
3252,Masjid Qiyamah Ul-Haqq/Islamic Brotherhood Universal,1187 Hayden Avenue East,Cleveland,OH,44110,41.546156346709,-81.586563821494,,-,No Basic Information,,49,62,,,1944.0,census_geocoder
3253,Ã™Â…Ã˜Â³Ã˜Â¬Ã˜Â¯ Ã˜Â£Ã™Â†Ã˜ÂµÃ˜Â§Ã˜Â± Ã˜Â§Ã™Â„Ã˜Â³Ã™Â†Ã˜Â©,12940 Lorain Avenue,Cleveland,OH,44111,41.458761818288,-81.778826448478,,,,,46,80,,,3139.0,census_geocoder
3254,Islamic Center of Northeast Ohio - Masjid Al-Sahabah,12740 Lorain Avenue,Cleveland,OH,44111,41.459358288601,-81.77692839884,,,,,47,78,,,3136.0,census_geocoder
3255,Prayer Room - Reserve Square - Eas3 Tower 3rd floor,1701 East 13th Street,Cleveland,OH,44114,41.503529240516,-81.68416919786,,,,,75,96,,,3134.0,census_geocoder
3256,Prayer Room - Reserve Square - East Tower 3rd floor,1701 East 12th Street,Cleveland,OH,44114,41.503061113385,-81.685747189822,,,,,77,97,,,3133.0,census_geocoder
3257,Islamic Center of Cleveland,6055 West 130th Street,Parma,OH,44130,41.399017093789,-81.784265492797,,1988,,https://www.iccleveland.org/,30,30,,,2876.0,census_geocoder
3258,Cultural & Religious Center.Ã¢Â€ÂCRCÃ¢Â€Â,10000 State Road,North Royalton,OH,44133,41.337762706686,-81.724702972064,,,,,,27,,,3113.0,census_geocoder
3259,Cleveland Muslim Community Center/Alomary mosque,4600 Rocky River rd,Cleveland,OH,44135,41.429902996209,-81.825193772645,,2000,,https://www.google.com/search?client=safari&hs=Xyep&sca_esv=aaf38c21e3d3a8e3&rls=en&q=alomary+mosque+year+established&source=lnms&fbs=ADc_l-aN0CWEZBOHjofHoaMMDiKpaEWjvZ2Py1XXV8d8KvlI3izczKHhF2wgz0AoHZ2f_yIpRzymQtTZoWTl7D2tXLrsjDqlMIsGiWrABZBTpUbiopxvwIdGwq16gAazpC1N6Sa-UprcBzb4LsbJ98sMSJg6BOvV1agKoImv03IVG5Bd_w9PDsixZcqvJ4q-B7dSl1Zk4_BLgE6zI1mzPSorUhbmMkU_JQ&sa=X&ved=2ahUKEwjfta3R69mTAxX8GtAFHbYYEsQQ0pQJegQIGRAB&biw=951&bih=781&dpr=2,56,52,,,1033.0,census_geocoder
3260,Masjid Abul Qasiim,12808 Bellaire Road,Cleveland,OH,44135,41.438919478363,-81.777944068687,,,,,34,50,,,3135.0,census_geocoder
3261,Chagrin Valley Islamic Center,6909 Liberty Road,Solon,OH,44139,41.370403699426,-81.421002591928,,2021,,https://www.cleveland.com/community/2021/11/chagrin-valley-islamic-center-opens-solons-first-mosque-with-inauguration.html,,0,,,813.0,census_geocoder
3262,Muslim Association of Cleveland East,25900 Chardon rd,Cleveland,OH,44143,41.57439128325,-81.498131376614,,1997,,https://thigmos.com/mace-islamic-center/about,,36,,,2077.0,census_geocoder
3263,Islamic Center of Westlake,1255 Columbia Road ,Westlake,OH,44145,41.468334427162,-81.901632930569,,,,https://wcmamasjid.com/,37,49,,,2879.0,census_geocoder
3264,WEST CLEVELAND MUSLIM ASSOCIATION,1255 Columbia Road,Westlake,OH,44145,41.468334427162,-81.901632930569,,,,,37,49,,,3115.0,census_geocoder
3265,Baitul Ahad,297 Center Road,Bedford,OH,44146,41.401824624152,-81.537219516836,,1989,,"https://visitamosque.us/mosque-item/bait-ul-ahad-mosques-cleveland/#:~:text=In%201986%2C%20a%20church%20building,Ahad%20by%20the%20beloved%20Khalifa.",,61,,,594.0,census_geocoder
3266,Islamic Society of Akron and Kent,152 E Steels Corners Rd,Cuyahoga Falls,OH,44224,41.18094655492,-81.502858579994,,1989,,https://isak.us/about/,,26,,,2555.0,census_geocoder
3267,Islamic Society of Akron and Kent,152 East Steels Corners Road,Cuyahoga Falls,OH,44224,41.18094655492,-81.502858579994,,,,,,25,,,3144.0,census_geocoder
3268,Kent Masjid,325 Crain Ave,Kent,OH,44240,41.157374436853,-81.353934541939,,1985,,https://isak.us/about/,,84,,,1519.0,census_geocoder
3269,Spedwelding,8859 Spieth Road,Litchfield,OH,44253,41.177423317528,-82.007537817708,,,,,,1,,,3098.0,census_geocoder
3270,Akron Masjid,1147 Old South Main,Akron,OH,44301,,,,1991,,https://akronmasjid.com/about-page/,31,55,,,1.0,
3271,Akron Mosque,1147 Old Main Street,Akron,OH,44301,41.055981070978,-81.528956542082,,,,,33,56,,,3147.0,census_geocoder
3272,Masjid DaÃ¢Â€Â™watul el Islamiah,640 Thayer Street,Akron,OH,44310,41.102761103498,-81.508575448759,,,,,35,82,,,3146.0,census_geocoder
3273,Islamic Society of Greater Youngstown/Al Khair Mosque,1670 Homewood Ave,Youngstown,OH,44502,41.077728355962,-80.628630376522,,1989,,https://www.isgyohio.org/about,,32,,,718.0,census_geocoder
3274,Youngstown Islamic Center,239 Trumbull Avenue,Youngstown,OH,44505,41.141076632187,-80.658013656761,,,,,,26,,,3114.0,census_geocoder
3275,Youngstown Islamic Center/ United American Muslim Association,239 Trumbull Avenue,Youngstown,OH,44505,41.141076632187,-80.658013656761,,1980,,https://youngstownislamiccenter.org/about-us/,,26,,,239.0,census_geocoder
3276,Yunus Emre Muslim Community Center,69 W Avondale Ave,Youngstown,OH,44507,41.067204646123,-80.661630848895,,-,Information Without Year,(330) 881-8866,,54,,,709.0,census_geocoder
3277,Masjid Alrahman Of Canton,3026 11th St SW,Canton,OH,44710,40.791656248675,-81.408957741172,,2025,,https://www.cantonrep.com/story/news/local/canton/2025/03/15/canton-mosque-buys-11th-street-church-of-god-building-in-auction/82410517007/,,52,,,390.0,census_geocoder
3278,ÃÂ˜Ã‘ÂÃÂ»Ã‘ÂÃÂ¼Ã‘ÂÃÂºÃÂ¸ Ã‘Â†ÃÂµÃÂ½Ã‘Â‚Ã‘ÂŠÃ‘Â€ ÃÂ½ÃÂ° ÃÂšÃÂ°ÃÂ½Ã‘Â‚Ã‘ÂŠÃÂ½,4848 Higbee Avenue Northwest,Canton,OH,44718,40.851895165484,-81.427701400701,,,,,,46,,,3150.0,census_geocoder
3279,Islamic Society of North East Ohio - North Canton Mosque,6978 Promway Ave NW,North Canton,OH,44720,40.882077318407,-81.429960126472,,2005,,"https://www.causeiq.com/organizations/islamic-society-of-northeast-ohio,341350554/",,41,,,2560.0,census_geocoder
3280,Sandusky Witches Walk,314 West Market Street,Sandusky,OH,44870,41.455519120774,-82.713462332715,,,,,,82,,,3127.0,census_geocoder
3281,Islamic Society of Mansfield,110 North Mulberry st,Mansfield,OH,44903,40.761632987541,-82.517676614821,,2007,,"https://www.causeiq.com/organizations/islamic-society-of-mansfield,341949258/",,82,,,1472.0,census_geocoder
3282,Islamic Center of Mason,999 Reading Road,Mason ,OH,45040,39.341004619145,-84.337717359078,,,,,,49,,,3096.0,census_geocoder
3283,Mason i Islamic school,108 Williams Street,Mason,OH,45040,39.360569425072,-84.317180569839,,,,,,54,,,3095.0,census_geocoder
3284,Al-Imam Al-Muntadhar Center,6920 Dubois Court,Middletown,OH,45044,39.486665425624,-84.337603608802,,,,,17,13,,,3121.0,census_geocoder
3285,Al Quran Islamic School Kingsgate Way,7372 Kingsgate Way,West Chester Township,OH,45069,39.350595160834,-84.372373773676,,,,,,62,,,3119.0,census_geocoder
3286,Dar-E-Zehra Islamic Center,7285 Cincinnati Dayton Road,West Chester Township,OH,45069,39.367514850168,-84.387423524202,,,,,,29,,,3118.0,census_geocoder
3287,Islamic Center of Greater Cincinnat,8091 Plantation Drive,West Chester,OH,45069,39.347733482213,-84.383446281654,,1995,,https://icgc.us/about-us/,,24,,,1249.0,census_geocoder
3288,Islamic Center of Greater Cinncinati,8092 Plantation Drive,Wetherington,OH,45069,39.347589318576,-84.383450840441,,,,http://www.noorohio.org/,,14,,,2874.0,census_geocoder
3289,Ihsan Center,6070 Branch Hill Guinea Pike,Milford,OH,45150,39.205316580176,-84.224498212791,,2009,,https://operationmanual.ihsanonline.org,,38,,,1138.0,census_geocoder
3290,Masjid Al-Ashab,1233 Vine st,Cincinnati,OH,45202,39.108686226834,-84.51494583741,,1993,,https://prayersconnect.com/mosques/84069185-al-ashab-masjid-cincinnati-ohio-united-states,76,98,,,1648.0,census_geocoder
3291,Al istiquama masjid,2755 Shaffer Avenue,Cincinnati,OH,45211,39.144906264061,-84.589507966826,,,,,42,24,,,3143.0,census_geocoder
3292,Cincinnati Islamic Center,2570 Gobel Ct.,Cincinnati,OH,45211,39.143355653827,-84.584879392699,,2006,,https://masjidcicc.org/Food%20Pantry%20HistoryAA.pdf,44,28,,,1031.0,census_geocoder
3293,Cincinnati Masjid & Foundation,933 Bank Street,Cincinnati,OH,45214,39.119366123214,-84.529700065245,,,,,61,75,,,3148.0,census_geocoder
3294,Masjid Abu Bakr Siddik,1960 Harrison Avenue,Cincinnati,OH,45214,39.131559725062,-84.562691440868,,,,,41,22,,,3138.0,census_geocoder
3295,Clifton Mosque/Islamic Association of Cincinnati,3668 Clifton Ave,Cincinnati,OH,45220,39.149684915013,-84.518449622994,,2003,,https://cliftonmosque.org/history,46,52,,,2561.0,census_geocoder
3296,Assunnah Mosque,1254 Bates Avenue,Cincinnati,OH,45225,39.141156684956,-84.537794592798,,,,,46,61,,,3141.0,census_geocoder
3297,Greater Cincinnati Islamic Association (GCIA),7762 Reading Road,Cincinnati,OH,45237,39.203521727225,-84.454698051107,,,,,40,51,,,3140.0,census_geocoder
3298,Al-Quran Islamic School - Blue Ash,11231 Cornell Park Drive,Cincinnati,OH,45242,39.27060303801,-84.370820377009,,,,,,36,,,3142.0,census_geocoder
3299,Al-Huda Mosque - Islamic Society of Greater Dayton,730 South Alpha Bellbrook Road,Sugarcreek Township,OH,45305,39.671858630488,-84.061625531063,,,,https://isgd.org/,,6,,,2880.0,census_geocoder
3300,Islamic Center of Fairborn,3111 Colenel Glenn Highway,Fairborn ,OH,45324,,,,,,,,27,,,3102.0,
3301,Islamic Center of Dayton,2277 Maue rd,Miamisburg,OH,45342,39.631173727061,-84.248651016099,,2007,,https://prayersconnect.com/mosques/84066829-islamic-center-of-dayton-miamisburg-ohio-united-states,,19,,,1228.0,census_geocoder
3302,Islamic Center of Dayton,2227 Maue Road,Miamisburg,OH,45342,39.631184172919,-84.24874206441,,,,,,10,,,3111.0,census_geocoder
3303,Mamaw and Papaw's Party Barn,16011 Kirkwood Road,Sidney,OH,45365,40.212347992059,-84.13384363099,,,,,,0,,,3126.0,census_geocoder
3304,Islamic Community Center,299 E Market St,Xenia,OH,45385,39.686523139304,-83.924880395072,,1984,,https://prayersconnect.com/mosques/84065382-islamic-community-center-xenia-ohio-united-states,,66,,,1388.0,census_geocoder
3305,Diyanet Mosque of Dayton Ahiskan Turks,1306 East 5th Street,Dayton ,OH,45402,39.758119779902,-84.175762307836,,,,,,82,,,3094.0,census_geocoder
3306,Al-Rahman Mosque - Islamic Society of Greater Dayton,26 Josie Street,Dayton ,OH,45403,39.756048692199,-84.176211123624,,1985,,http://www.isgd.org/,,73,,,2878.0,census_geocoder
